8914,6976.03,15632.30,14292.03,-825400000,163600000,217400000
8915,57389.52,59565.66,57763.65,-21500000,105600000,230800000
8917,840.41,786.23,804.99,106700000,5400000,202200000
8918,18461.12,73006.50,63285.36,-951800000,267600000,210000000
8919,678.51,608.91,660.56,154600000,-96000000,96200000
8920,304.20,252.57,254.76,108700000,88500000,80300000
8922,7282.33,22350.75,132172.29,-373500000,-2288700000,229400000
8923,55766.04,49855.74,40055.23,305600000,422800000,269700000
8924,81472.17,94540.03,141141.74,-255200000,600200000,263200000
8925,-4649.81,1407.67,4028.31,-2555000000,-2606600000,494300000
8927,164.68,1190.73,1209.48,-988500000,28600000,158600000
8928,215.69,214.51,182.65,25700000,113900000,102600000
8929,53657.78,56294.24,84216.86,6000000,160000000,74100000
8931,1360.66,1374.66,1234.88,11800000,161300000,135700000
8933,43738.19,40631.41,37372.34,1446000000,1418000000,1252600000
8934,18855.44,73376.61,60328.12,-1757400000,466900000,196200000
8935,1055.22,1077.29,987.45,-36200000,194100000,264800000
8938,102249.74,176101.98,169627.82,-108900000,14700000,7600000
8939,429.64,1846.73,1544.60,-1356100000,359500000,254900000
8940,41101.70,81541.41,81371.48,-239900000,36400000,109500000
8943,7014.81,73584.20,56975.25,-486000000,96500000,70200000
8944,59921.50,60310.17,57213.11,17200000,155000000,271500000
8945,50752.15,50081.31,45350.09,20200000,20100000,18700000
8946,8877.85,77120.80,65294.18,-379400000,112500000,97700000
8951,,,,,,
8952,,,,,,
8953,,,,,,
8954,,,,,,
8955,,,,,,
8956,,,,,,
8957,,,,,,
8958,,,,,,
8959,,,,,,
8960,,,,,,
8961,,,,,,
8962,,,,,,
8963,,,,,,
8964,,,,,,
8966,,,,,,
8967,,,,,,
8968,,,,,,
8969,,,,,,
8970,,,,,,
8972,,,,,,
8973,,,,,,
8974,,,,,,
8975,,,,,,
8976,,,,,,
8977,,,,,,
8978,,,,,,
8979,,,,,,
8980,,,,,,
8981,,,,,,
8982,,,,,,
8983,,,,,,
8984,,,,,,
8985,,,,,,
8986,,,,,,
8987,,,,,,
8991,23605.22,102980.54,82361.05,-134000000,16100000,18700000
8992,174537.70,240973.14,69997.94,-938200000,8000000,95700000
8993,-1248.46,885.69,792.10,-9241100000,671900000,431600000
8995,107276.44,108569.54,105680.86,6500000,16200000,31200000
8996,21525.40,23295.90,24345.78,-5300000,2800000,14000000
8997,43867.54,62501.83,120841.11,-95800000,26800000,60800000
8998,71492.55,104098.31,87340.78,-70300000,27000000,28700000
8999,94834.70,93851.51,92769.04,12900000,18800000,168800000
